477;129;203;230;land;false;plains;1
478;203;222;184;land;false;plains;1
479;193;249;70;land;false;plains;1
480;246;75;222;land;false;plains;1
481;248;178;252;land;false;plains;1
482;201;107;249;land;false;plains;1
483;201;118;187;land;false;plains;1
484;227;65;240;land;false;plains;1
485;240;137;231;land;false;plains;1
486;191;247;127;land;false;plains;1
487;96;184;254;land;false;plains;1
488;233;105;224;land;false;plains;1
489;182;210;220;land;false;plains;1
490;118;246;181;land;false;plains;1
491;248;226;163;land;false;plains;1
492;249;103;177;land;false;plains;1
493;243;231;40;land;false;plains;1
494;196;244;157;land;false;plains;1
495;225;134;228;land;false;plains;1
496;237;225;94;land;false;plains;1
497;169;192;209;land;false;plains;1
498;116;212;234;land;false;plains;1
499;203;155;229;land;false;plains;1
500;247;101;203;land;false;plains;1
501;251;109;198;land;false;plains;1
502;209;248;221;land;false;plains;1
503;162;116;236;land;false;plains;1
504;200;172;211;land;false;plains;1
505;164;117;254;land;false;plains;1
506;251;212;155;land;true;plains;1
507;240;254;41;land;true;plains;1
508;230;198;152;land;false;plains;1
509;181;166;226;land;true;plains;1
510;205;151;239;land;false;plains;1
511;163;219;126;land;false;plains;1
512;206;233;100;land;false;plains;1
513;110;194;251;land;false;plains;1
514;165;156;185;land;false;plains;1
515;102;246;157;land;false;plains;1
516;236;171;187;land;false;plains;1
517;160;222;118;land;false;plains;1
518;105;213;242;land;false;plains;1
519;216;117;233;land;false;plains;1
520;174;206;208;land;false;plains;1
521;148;236;170;land;false;plains;1
522;149;168;198;land;false;plains;1
523;167;182;174;land;false;plains;1
524;227;81;239;land;false;plains;1
525;247;198;91;land;false;plains;1
526;77;206;247;land;false;plains;1
527;143;190;178;land;false;plains;1
528;91;225;219;land;true;plains;1
529;221;242;58;land;true;plains;1
530;222;152;126;land;false;plains;1
531;181;218;224;land;false;plains;1
532;162;174;181;land;false;plains;1
533;160;224;196;land;false;plains;1
534;239;221;95;land;false;plains;1
535;212;231;176;land;false;plains;1
536;182;137;195;land;false;plains;1
537;131;211;230;land;false;plains;1
538;154;134;227;land;false;plains;1
539;242;148;137;land;false;plains;1
540;164;160;205;land;false;plains;1
541;203;212;127;land;false;plains;1
542;254;190;79;land;false;plains;1
543;179;222;117;land;false;plains;1
544;233;188;83;land;false;plains;1
545;107;191;236;land;false;plains;1
546;178;186;184;land;false;plains;1
547;192;212;234;land;false;plains;1
548;232;224;143;land;false;plains;1
549;166;224;209;land;true;plains;1
550;228;179;213;land;true;plains;1
551;204;239;158;land;false;plains;1
552;211;166;206;land;false;mountain;1
553;237;141;127;land;false;mountain;1
554;228;59;233;land;false;mountain;1
555;153;148;236;land;false;mountain;1
556;237;213;75;land;false;mountain;1
557;249;222;126;land;false;plains;1
558;88;236;240;land;false;plains;1
559;249;251;236;land;false;plains;1
560;167;157;239;land;false;plains;1
561;214;172;167;land;false;plains;1
562;247;226;193;land;false;plains;1
563;122;251;192;land;false;plains;1
564;193;190;208;land;false;plains;1
565;92;221;200;land;false;plains;1
566;189;238;173;land;false;plains;1
567;185;204;217;land;false;plains;1
568;249;150;160;land;false;plains;1
569;179;174;181;land;false;plains;1
570;81;228;218;land;true;plains;1
571;217;181;201;land;true;plains;1
572;246;163;198;land;true;plains;1
573;218;150;222;land;false;plains;1
574;174;184;159;land;false;plains;1
575;169;190;238;land;false;plains;1
576;243;111;251;land;false;plains;1
577;193;177;218;land;false;plains;1
578;29;244;244;land;false;plains;1
579;131;196;203;land;false;plains;1
580;230;37;252;land;false;plains;1
581;244;150;194;land;false;plains;1
582;215;243;49;land;false;plains;1
583;252;109;189;land;false;plains;1
584;148;252;215;land;false;plains;1
585;239;196;180;land;false;plains;1
586;195;246;215;land;false;plains;1
587;178;118;216;land;false;plains;1
588;198;62;252;land;false;plains;1
589;244;245;240;land;true;plains;1
590;199;197;232;land;true;plains;1
591;244;245;187;land;true;plains;1
592;182;244;162;land;false;plains;1
593;233;136;168;land;false;plains;1
594;176;202;184;land;false;plains;1
595;252;180;83;land;false;plains;1
596;250;118;223;land;false;plains;1
597;227;242;168;land;true;plains;1
598;213;81;212;land;true;plains;1
599;160;224;200;land;false;plains;1
600;183;231;241;land;false;plains;1
601;128;239;215;land;false;plains;1
602;173;163;168;land;false;plains;1
603;199;219;172;land;false;plains;1
604;153;213;253;land;false;plains;1
605;219;205;89;land;false;plains;1
606;141;243;144;land;false;plains;1
607;174;170;208;land;false;plains;1
608;149;204;251;land;false;plains;1
609;133;235;175;land;false;plains;1
610;213;173;129;land;false;plains;1
611;149;238;162;land;false;plains;1
612;137;165;236;land;false;plains;1
613;65;217;228;land;false;plains;1
614;61;231;215;land;false;plains;1
615;245;146;253;land;false;plains;1
616;162;250;196;land;false;plains;1
617;159;134;254;land;false;plains;1
618;253;183;75;land;false;plains;1
619;157;211;166;land;false;plains;1
620;162;90;251;land;false;plains;1
621;128;201;245;land;false;plains;1
622;215;223;83;land;false;plains;1
623;240;83;211;land;false;plains;1
624;240;153;128;land;false;plains;1
625;244;210;95;land;false;plains;1
626;131;221;155;land;false;plains;1
627;170;249;204;land;false;plains;1
628;94;194;230;land;false;plains;1
629;202;95;239;land;false;plains;1
630;180;223;129;land;true;plains;1
631;203;231;214;land;true;mountain;1
632;184;145;177;land;true;mountain;1
633;195;172;168;land;true;mountain;1
634;155;125;245;land;true;mountain;1
635;146;172;191;land;false;plains;1
636;219;47;239;land;true;plains;1
637;131;232;247;land;true;plains;1
638;64;245;239;land;true;plains;1
639;251;226;220;land;false;plains;1
640;141;227;241;land;false;plains;1
641;104;237;191;land;true;plains;1
642;251;235;244;land;false;plains;1
643;193;135;234;land;false;plains;1
644;145;144;235;land;false;plains;1
645;226;116;212;land;true;plains;1
646;248;180;141;land;false;plains;1
647;199;99;218;land;false;plains;1
648;169;202;164;land;false;plains;1
649;176;189;247;land;false;plains;1
650;101;222;181;land;true;plains;1
651;243;177;179;land;true;plains;1
652;201;107;230;land;true;plains;1
653;170;137;229;land;true;plains;1
654;239;217;143;land;false;plains;1
655;231;201;117;land;false;plains;1
656;246;203;169;land;false;plains;1
657;167;221;153;land;false;plains;1
658;139;182;196;land;false;plains;1
659;219;195;215;land;false;plains;1
660;159;162;209;land;false;plains;1
661;213;196;228;land;false;plains;1
662;241;214;141;land;false;plains;1
663;188;124;238;land;false;plains;1
664;254;26;253;land;false;plains;1
665;252;172;98;land;false;plains;1
666;159;251;161;land;false;plains;1
667;120;191;202;land;false;plains;1
668;103;245;195;land;false;plains;1
669;254;205;174;land;false;plains;1
670;189;239;102;land;false;plains;1
671;234;208;190;land;false;plains;1
672;236;188;162;land;false;plains;1
673;173;224;197;land;true;plains;1
674;193;180;182;land;false;plains;1
675;250;242;179;land;false;plains;1
676;247;105;209;land;true;plains;1
677;207;95;222;land;false;plains;1
678;175;177;243;land;false;plains;1
679;176;226;197;land;true;plains;1
680;246;216;234;land;true;plains;1
681;151;243;191;land;true;plains;1
682;215;173;201;land;true;plains;1
683;151;179;225;land;true;plains;1
684;237;254;171;land;false;plains;1
685;199;237;92;land;true;plains;1
686;92;201;238;land;true;plains;1
687;232;162;158;land;false;plains;1
688;158;185;244;land;false;plains;1
689;247;107;209;land;false;plains;1
690;227;166;171;land;false;plains;1
691;187;182;141;land;false;plains;1
692;239;176;248;land;false;plains;1
693;144;154;251;land;false;plains;1
694;219;252;242;land;false;plains;1
695;170;92;243;land;false;plains;1
696;108;165;238;land;false;plains;1
697;235;157;180;land;false;plains;1
698;235;104;233;land;false;plains;1
699;210;235;141;land;false;plains;1
700;121;159;224;land;false;plains;1
701;73;208;244;land;false;plains;1
702;187;160;201;land;true;plains;1
703;177;128;235;land;false;plains;1
704;212;137;188;land;false;plains;1
705;207;216;156;land;true;plains;1
706;250;65;232;land;false;plains;1
707;251;207;115;land;false;plains;1
708;220;212;108;land;true;plains;1
709;203;172;157;land;false;plains;1
710;251;171;95;land;false;plains;1
711;213;246;77;land;false;mountain;1
712;125;243;159;land;false;mountain;1
713;147;185;192;land;false;plains;1
714;180;118;220;land;false;plains;1
715;219;160;187;land;false;plains;1
716;181;180;203;land;false;plains;1
717;147;186;174;land;false;plains;1
718;254;219;148;land;false;plains;1
719;172;198;186;land;false;plains;1
720;241;55;245;land;false;plains;1
721;106;245;215;land;false;mountain;1
722;210;174;237;land;false;plains;1
723;181;150;192;land;false;plains;1
724;163;220;252;land;false;plains;1
725;209;130;233;land;false;plains;1
726;235;187;146;land;false;plains;1
727;207;213;233;land;false;plains;1
728;224;191;154;land;false;plains;1
729;198;140;226;land;false;plains;1
730;207;89;208;land;true;plains;1
731;235;127;165;land;false;plains;1
732;45;254;203;land;false;plains;1
733;198;235;118;land;false;plains;1
734;133;246;224;land;false;plains;1
735;196;100;225;land;false;plains;1
736;208;55;253;land;false;plains;1
737;171;246;251;land;false;plains;1
738;221;142;184;land;false;plains;1
739;188;218;224;land;false;plains;1
740;245;241;106;land;false;plains;1
741;238;166;175;land;false;plains;1
742;138;193;190;land;false;plains;1
743;250;250;148;land;false;plains;1
744;245;153;145;land;true;plains;1
745;160;204;215;land;false;plains;1
746;241;201;75;land;false;plains;1
747;168;172;178;land;false;plains;1
748;247;173;218;land;false;plains;1
749;242;176;205;land;false;plains;1
750;157;134;241;land;false;plains;1
751;200;214;123;land;false;plains;1
752;219;173;136;land;false;plains;1
753;243;237;207;land;false;plains;1
754;226;243;169;land;false;plains;1
755;137;221;248;land;false;plains;1
756;242;218;203;land;false;plains;1
757;217;204;244;land;false;plains;1
758;216;239;82;land;false;plains;1
759;174;195;219;land;false;plains;1
760;196;219;156;land;false;plains;1
761;244;185;196;land;false;plains;1
762;114;197;230;land;false;plains;1
763;81;191;253;land;false;plains;1
764;151;157;231;land;false;plains;1
765;254;241;234;land;false;plains;1
766;177;200;134;land;false;plains;1
767;231;159;199;land;false;plains;1
768;224;233;51;land;false;plains;1
769;215;168;156;land;false;plains;1
770;152;179;196;land;false;plains;1
771;154;130;232;land;false;plains;1
772;235;191;226;land;false;plains;1
773;235;225;221;land;false;plains;1
774;171;234;201;land;false;plains;1
775;237;59;211;land;false;plains;1
776;159;171;246;land;false;plains;1
777;169;151;247;land;false;plains;1
778;224;206;233;land;true;plains;1
779;222;134;175;land;false;plains;1
780;162;239;238;land;false;plains;1
781;234;27;246;land;false;plains;1
782;199;155;173;land;false;plains;1
783;66;245;244;land;true;plains;1
784;171;173;200;land;true;plains;1
785;107;156;252;land;true;mountain;1
786;213;172;150;land;true;mountain;1
787;191;219;149;land;false;plains;1
788;246;10;250;land;false;plains;1
789;248;227;237;land;false;plains;1
790;172;245;193;land;false;plains;1
791;179;164;195;land;false;plains;1
792;226;141;202;land;false;plains;1
793;94;216;219;land;false;plains;1
794;204;111;196;land;false;plains;1
795;239;211;248;land;false;plains;1
796;249;65;233;land;false;plains;1
797;233;239;100;land;false;plains;1
798;250;54;233;land;false;plains;1
799;135;145;234;land;false;plains;1
800;251;84;211;land;false;plains;1
801;74;216;251;land;false;plains;1
802;253;32;222;land;false;plains;1
803;186;165;206;land;false;plains;1
804;242;237;208;land;false;plains;1
805;192;190;223;land;false;plains;1
806;233;231;204;land;false;mountain;1
807;235;203;247;land;false;mountain;1
808;194;146;226;land;false;mountain;1
809;226;198;224;land;false;plains;1
810;126;242;136;land;false;plains;1
811;252;171;195;land;false;plains;1
812;222;65;216;land;false;plains;1
813;29;239;239;land;false;plains;1
814;244;211;57;land;false;plains;1
815;207;180;222;land;false;plains;1
816;170;115;221;land;false;plains;1
817;210;186;231;land;false;plains;1
818;232;78;252;land;false;plains;1
819;220;164;200;land;false;plains;1
